segment_id,track_id,group,split,scale_seconds,source_modulation_relative_path,source_modulation_sha256,feature_relative_path,feature_sha256,model_set_sha256,windows,valid_windows,masked_windows,status,processed_at,error,observed_states_k8,state_coverage_k8,state_counts_k8,observed_states_k10,state_coverage_k10,state_counts_k10,observed_states_k12,state_coverage_k12,state_counts_k12
classical_musicnet_1835__180s,classical_musicnet_1835,classical,validation,180.0,features/modulation/180s/classical/validation/classical_musicnet_1835__180s.npz,eae8f4789731578eaa5e15cc6e1a98e7ddf1438edfbc1ef12a522dd861eff703,features/modulation_smp_prototype/180s/classical/validation/classical_musicnet_1835__180s.npz,10cce7afe11b0097e1e21074f6267c5cf507305a13f7d00824389d416bd7316c,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,3,0.375,"[41,34,13,0,0,0,0,0]",4,0.4,"[25,13,48,0,2,0,0,0,0,0]",3,0.25,"[31,41,0,0,0,0,16,0,0,0,0,0]"
classical_musicnet_1835__300s,classical_musicnet_1835,classical,validation,300.0,features/modulation/300s/classical/validation/classical_musicnet_1835__300s.npz,05045dcb051056eed6162c2942066b021ce186e735243ab02b4ad05c1a800018,features/modulation_smp_prototype/300s/classical/validation/classical_musicnet_1835__300s.npz,1e311b8ca6437de2e13a0f73df4325748f7462067fc113417d2dd7e4c4ef36ee,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,116,116,0,success,2026-08-05,,3,0.375,"[49,50,17,0,0,0,0,0]",4,0.4,"[27,22,64,0,3,0,0,0,0,0]",4,0.3333333333333333,"[37,55,1,0,0,0,23,0,0,0,0,0]"
classical_musicnet_1859__180s,classical_musicnet_1859,classical,validation,180.0,features/modulation/180s/classical/validation/classical_musicnet_1859__180s.npz,633c2759b53b8107a9ac6d38ea984f5c8456b76c12a2d6e92dc7a62d4b5a8203,features/modulation_smp_prototype/180s/classical/validation/classical_musicnet_1859__180s.npz,745d81101b85b0544f90a7f595eeef353cc5a899a702cfcba981e3a60e2ee006,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,3,0.375,"[57,26,5,0,0,0,0,0]",4,0.4,"[40,7,39,0,2,0,0,0,0,0]",3,0.25,"[47,35,0,0,0,0,6,0,0,0,0,0]"
classical_musicnet_1859__300s,classical_musicnet_1859,classical,validation,300.0,features/modulation/300s/classical/validation/classical_musicnet_1859__300s.npz,1db5d892f1c36b6b8385adc641810a362126ef678eaea71d87e0f06d9687c665,features/modulation_smp_prototype/300s/classical/validation/classical_musicnet_1859__300s.npz,0eb6b92bbf1a6df17d85ef750ec5cfbcff8853f05ad347e55f2496d910d90c19,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,148,148,0,success,2026-08-05,,3,0.375,"[101,41,6,0,0,0,0,0]",4,0.4,"[71,8,67,0,2,0,0,0,0,0]",3,0.25,"[83,58,0,0,0,0,7,0,0,0,0,0]"
classical_musicnet_1872__180s,classical_musicnet_1872,classical,validation,180.0,features/modulation/180s/classical/validation/classical_musicnet_1872__180s.npz,87d1e8586b86368ee9a31c2f5196bb706ad2874c76c5da82abaa08b73c9e6cef,features/modulation_smp_prototype/180s/classical/validation/classical_musicnet_1872__180s.npz,30adef93cd67c32f6bdc137379b5634d84bb0ee5407dde1949536c8ba2c326fe,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,4,0.5,"[27,37,22,2,0,0,0,0]",4,0.4,"[17,18,38,0,15,0,0,0,0,0]",5,0.4166666666666667,"[22,34,6,0,0,0,25,1,0,0,0,0]"
classical_musicnet_1872__300s,classical_musicnet_1872,classical,validation,300.0,features/modulation/300s/classical/validation/classical_musicnet_1872__300s.npz,0f0cc2c610b7c8f61be6c7a071f773e7aad1e391358744c88e25a5305467fe29,features/modulation_smp_prototype/300s/classical/validation/classical_musicnet_1872__300s.npz,fc4ecb096d71d28909ecdd3efc1f0b3cc3c6bb59adf66901e498a753828c9e72,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,148,148,0,success,2026-08-05,,4,0.5,"[34,73,33,8,0,0,0,0]",4,0.4,"[22,36,66,0,24,0,0,0,0,0]",5,0.4166666666666667,"[28,65,8,0,0,0,42,5,0,0,0,0]"
classical_musicnet_1873__180s,classical_musicnet_1873,classical,validation,180.0,features/modulation/180s/classical/validation/classical_musicnet_1873__180s.npz,46f04c54ae0610cb866316a5a5a5bedfd63599a00a197b31830d6d5467266302,features/modulation_smp_prototype/180s/classical/validation/classical_musicnet_1873__180s.npz,713a5e51c034a744b191dd9c07c594f301d4a5d29b253e4b0c61443a3dceaf5b,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,4,0.5,"[16,47,22,3,0,0,0,0]",5,0.5,"[10,26,42,1,9,0,0,0,0,0]",5,0.4166666666666667,"[13,41,4,0,0,0,28,2,0,0,0,0]"
classical_musicnet_1873__300s,classical_musicnet_1873,classical,validation,300.0,features/modulation/300s/classical/validation/classical_musicnet_1873__300s.npz,d3b1f26981402f8ad133f03885fee90169b30d245512913f1bc2d572ab5480b9,features/modulation_smp_prototype/300s/classical/validation/classical_musicnet_1873__300s.npz,f1f73e0923792a378f5443e76e4fbd7d78b5ef05c94895efcdaa10d565847fe4,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,148,148,0,success,2026-08-05,,4,0.5,"[27,87,30,4,0,0,0,0]",5,0.5,"[17,43,73,1,14,0,0,0,0,0]",5,0.4166666666666667,"[22,77,7,0,0,0,40,2,0,0,0,0]"
classical_musicnet_1876__180s,classical_musicnet_1876,classical,validation,180.0,features/modulation/180s/classical/validation/classical_musicnet_1876__180s.npz,deb2eeaa600969e870dd7fdee870a0766f7c35a2aafb51331242f155489a1979,features/modulation_smp_prototype/180s/classical/validation/classical_musicnet_1876__180s.npz,005f0f402e964a67609f8c767041642c26d667f923300d8171ea34a1c9fdcfe9,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,4,0.5,"[26,41,19,2,0,0,0,0]",5,0.5,"[16,21,45,0,5,0,1,0,0,0]",5,0.4166666666666667,"[21,44,6,0,0,0,16,1,0,0,0,0]"
classical_musicnet_1876__300s,classical_musicnet_1876,classical,validation,300.0,features/modulation/300s/classical/validation/classical_musicnet_1876__300s.npz,1fbaa42cb8fa79d885baef6a7188ea46384d51e645ac444dc0f4c51b3510e9c6,features/modulation_smp_prototype/300s/classical/validation/classical_musicnet_1876__300s.npz,28fa831bde04d80e55f43b00bed2424fcd6aedda531de18ac4cbaf9dcea3a232,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,148,148,0,success,2026-08-05,,4,0.5,"[59,61,25,3,0,0,0,0]",5,0.5,"[34,32,74,0,7,0,1,0,0,0]",5,0.4166666666666667,"[44,75,7,0,0,0,20,2,0,0,0,0]"
classical_musicnet_1893__180s,classical_musicnet_1893,classical,validation,180.0,features/modulation/180s/classical/validation/classical_musicnet_1893__180s.npz,d92a7806047fe8d9a146f96cc0d7b8863b7f5df6dc9cc71fcc6aa43d1b07d5ea,features/modulation_smp_prototype/180s/classical/validation/classical_musicnet_1893__180s.npz,bafc77c990ccf887edcd587aa62a2db098c637511a62c5d1def79e9756e4bc88,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,4,0.5,"[34,31,22,1,0,0,0,0]",5,0.5,"[15,24,42,0,6,0,1,0,0,0]",5,0.4166666666666667,"[27,34,4,0,0,0,22,1,0,0,0,0]"
classical_musicnet_1893__300s,classical_musicnet_1893,classical,validation,300.0,features/modulation/300s/classical/validation/classical_musicnet_1893__300s.npz,426203257fc2a9ceda0479b11bc6fd6e2a2950edf581f49914e9df2f19504672,features/modulation_smp_prototype/300s/classical/validation/classical_musicnet_1893__300s.npz,e024f15c992ee1835532fe3875a34d45e200751e80e19f24684c27ec911f8775,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,148,148,0,success,2026-08-05,,4,0.5,"[63,52,31,2,0,0,0,0]",5,0.5,"[29,36,71,0,11,0,1,0,0,0]",5,0.4166666666666667,"[51,55,6,0,0,0,34,2,0,0,0,0]"
classical_musicnet_2075__180s,classical_musicnet_2075,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2075__180s.npz,469c9ec3d3c44e96ec9f18bf3bf3a45fa8137c27e182aa6e12cbf936643bbc8e,features/modulation_smp_prototype/180s/classical/discovery/classical_musicnet_2075__180s.npz,db1f7c0f68fafdb3a14f9eddddf27f3f66b4f7e541762101c39eb994d9097333,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,4,0.5,"[60,22,4,2,0,0,0,0]",4,0.4,"[51,3,31,0,3,0,0,0,0,0]",4,0.3333333333333333,"[55,25,0,0,0,0,6,2,0,0,0,0]"
classical_musicnet_2075__300s,classical_musicnet_2075,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2075__300s.npz,8d041b1702dea99ccda55439316f5d6b4e4f5dd8e950cb913f36baef02230b48,features/modulation_smp_prototype/300s/classical/discovery/classical_musicnet_2075__300s.npz,92eaed5028cb3acc56394263ebc72a3d37e2ffee2bf1530511913f956c2dcb1b,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,148,148,0,success,2026-08-05,,4,0.5,"[95,43,8,2,0,0,0,0]",4,0.4,"[73,6,63,0,6,0,0,0,0,0]",4,0.3333333333333333,"[84,49,0,0,0,0,13,2,0,0,0,0]"
classical_musicnet_2076__180s,classical_musicnet_2076,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2076__180s.npz,d7b564ec26cecef6de09369ed3c2c9b4f03b5bf4352b61126e7e72b70586143c,features/modulation_smp_prototype/180s/classical/discovery/classical_musicnet_2076__180s.npz,5b7dd7e721709e1c5f9efa6012c446368276e5a0a662840071dd242302397229,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,5,0.625,"[75,6,2,4,1,0,0,0]",6,0.6,"[70,2,11,3,1,0,0,1,0,0]",6,0.5,"[73,6,3,2,0,1,3,0,0,0,0,0]"
classical_musicnet_2076__300s,classical_musicnet_2076,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2076__300s.npz,2e2caa9541fcc83f66546684cafec450f51c356b0a983b81f32dcb7a6409830c,features/modulation_smp_prototype/300s/classical/discovery/classical_musicnet_2076__300s.npz,f29027833c0d67f2a118727cdc8d2964b6c32f59f4cb33458a288772003e7b6a,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,122,122,0,success,2026-08-05,,5,0.625,"[104,12,3,2,1,0,0,0]",6,0.6,"[94,8,15,3,0,0,1,1,0,0]",6,0.5,"[95,16,3,3,0,1,4,0,0,0,0,0]"
classical_musicnet_2077__180s,classical_musicnet_2077,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2077__180s.npz,48f82781feb7047845dd11bd63975cc3f6c634dc47402f3c9988bbcef8f662d9,features/modulation_smp_prototype/180s/classical/discovery/classical_musicnet_2077__180s.npz,920ee1df1fb29f9b3caa52c166253e8d302740fa07e2fd7539e7b531e977c4c2,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,4,0.5,"[54,28,3,3,0,0,0,0]",4,0.4,"[40,3,41,0,4,0,0,0,0,0]",4,0.3333333333333333,"[51,28,0,0,0,0,6,3,0,0,0,0]"
classical_musicnet_2077__300s,classical_musicnet_2077,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2077__300s.npz,7e40cec587053aa362a0e2ccdca88c257c0342d96c3a84bc2583527a6625091e,features/modulation_smp_prototype/300s/classical/discovery/classical_musicnet_2077__300s.npz,efc2777aeb1af6778179588615f8ff60014fb2c2c14d7f4d042641c09647e1f4,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,123,123,0,success,2026-08-05,,4,0.5,"[91,26,5,1,0,0,0,0]",4,0.4,"[71,5,44,0,3,0,0,0,0,0]",4,0.3333333333333333,"[79,35,0,0,0,0,8,1,0,0,0,0]"
classical_musicnet_2078__180s,classical_musicnet_2078,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2078__180s.npz,f4cc1bd8319899738d5f915604fb77d57376e801a9a04580c173e367b1c65c1e,features/modulation_smp_prototype/180s/classical/discovery/classical_musicnet_2078__180s.npz,0e8b5b8f40a1c67ffed711bc35ea666953e24ef998ac0b43ed7f3bc0801b86e1,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,4,0.5,"[41,23,15,9,0,0,0,0]",5,0.5,"[30,5,32,0,18,0,3,0,0,0]",4,0.3333333333333333,"[36,21,0,0,0,0,23,8,0,0,0,0]"
classical_musicnet_2078__300s,classical_musicnet_2078,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2078__300s.npz,51b7c3108055a5e49c21a79c5d7d57678d137e67667ce57a871b42facdf0a470,features/modulation_smp_prototype/300s/classical/discovery/classical_musicnet_2078__300s.npz,5075051ff6590b695524a891e20c2aa101d1de0949a24820e0487782d1af90a8,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,148,148,0,success,2026-08-05,,4,0.5,"[78,39,19,12,0,0,0,0]",5,0.5,"[58,9,55,0,21,0,5,0,0,0]",5,0.4166666666666667,"[70,38,1,0,0,0,28,11,0,0,0,0]"
classical_musicnet_2079__180s,classical_musicnet_2079,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2079__180s.npz,b7041a53e433a927ab4801c7337225f73f3d1f10ec0a73e04fe8f89648487973,features/modulation_smp_prototype/180s/classical/discovery/classical_musicnet_2079__180s.npz,0bf9e4bca2bd7ebe657a9921baec7b234687c07915ad09992604fc61c48ca955,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,3,0.375,"[63,20,5,0,0,0,0,0]",5,0.5,"[58,1,25,2,2,0,0,0,0,0]",5,0.4166666666666667,"[61,18,2,1,0,0,6,0,0,0,0,0]"
classical_musicnet_2079__300s,classical_musicnet_2079,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2079__300s.npz,ca121aa5f0c5d5c8fd19c9cf51b8982b5adc1a5b99a8742d86ee2dc283d180f7,features/modulation_smp_prototype/300s/classical/discovery/classical_musicnet_2079__300s.npz,23d2dc84b4f437cd68d5f3981e19f01545d9bb69880013c9b21dd093fa1c51e0,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,137,137,0,success,2026-08-05,,3,0.375,"[101,31,5,0,0,0,0,0]",5,0.5,"[91,6,38,1,1,0,0,0,0,0]",5,0.4166666666666667,"[98,28,1,1,0,0,9,0,0,0,0,0]"
classical_musicnet_2080__180s,classical_musicnet_2080,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2080__180s.npz,f11a9224886e7fa5a7a81e8d4c1c34748a1af661d4be17f2e22368df7e27b16f,features/modulation_smp_prototype/180s/classical/discovery/classical_musicnet_2080__180s.npz,765559bfb81bce0c38d7d779924bfd56456135ce6faf472016d10e632a85e3cb,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,4,0.5,"[25,48,11,4,0,0,0,0]",5,0.5,"[16,4,56,0,11,0,1,0,0,0]",5,0.4166666666666667,"[22,36,1,0,0,0,26,3,0,0,0,0]"
classical_musicnet_2080__300s,classical_musicnet_2080,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2080__300s.npz,4c06ca9754d12c7b8e896be9d2cb41889afa41aa4150fc9e2cd1b57c0efbeb51,features/modulation_smp_prototype/300s/classical/discovery/classical_musicnet_2080__300s.npz,7c3c8005e4d81067368a4b188a184c81876736d56964612afe3f97628a7bc6c3,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,115,115,0,success,2026-08-05,,4,0.5,"[30,58,24,3,0,0,0,0]",4,0.4,"[17,3,78,0,17,0,0,0,0,0]",5,0.4166666666666667,"[26,52,2,0,0,0,33,2,0,0,0,0]"
classical_musicnet_2081__180s,classical_musicnet_2081,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2081__180s.npz,ce4bc2e90840b48ce6f2fc4bb5353c6922f348fa77baadecb57078a5b1cff094,features/modulation_smp_prototype/180s/classical/discovery/classical_musicnet_2081__180s.npz,7363f95f44b1881bd2a94b157312683f6d79245c83c1e44b788dd06e695cfaa3,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,5,0.625,"[51,31,3,2,1,0,0,0]",5,0.5,"[39,3,41,0,4,0,1,0,0,0]",4,0.3333333333333333,"[48,24,0,0,0,0,13,3,0,0,0,0]"
classical_musicnet_2081__300s,classical_musicnet_2081,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2081__300s.npz,0127e10d74a954054887c837e9eb9537e41ae6bc31c9dce426074fabb8c61e15,features/modulation_smp_prototype/300s/classical/discovery/classical_musicnet_2081__300s.npz,1a2ac42a064b4a36686de436d947c217dc19de513ee2c33790748a07604b13ab,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,148,148,0,success,2026-08-05,,4,0.5,"[89,39,17,3,0,0,0,0]",5,0.5,"[64,7,65,0,10,0,2,0,0,0]",5,0.4166666666666667,"[78,47,1,0,0,0,20,2,0,0,0,0]"
classical_musicnet_2082__180s,classical_musicnet_2082,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2082__180s.npz,d0ccb8d16521d18b036825b2f5f5140c33ea706e4eec4548eeda6690e062c3d2,features/modulation_smp_prototype/180s/classical/discovery/classical_musicnet_2082__180s.npz,a1430e6de82192463d64792bbde6ebd4368cf085889bf5ba7aa51db7de2cfa2a,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,4,0.5,"[62,16,9,1,0,0,0,0]",5,0.5,"[56,11,19,1,1,0,0,0,0,0]",5,0.4166666666666667,"[60,17,4,1,0,0,6,0,0,0,0,0]"
classical_musicnet_2082__300s,classical_musicnet_2082,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2082__300s.npz,92b082f3601e0ed918ad9244ca2fdb106cbbb452548d02700e59e5b585df0b58,features/modulation_smp_prototype/300s/classical/discovery/classical_musicnet_2082__300s.npz,9e03b6eba54a124ebd55e053997b6ae9cfc343d9a1e7ce464517e01342863d08,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,148,148,0,success,2026-08-05,,5,0.625,"[106,25,12,4,1,0,0,0]",6,0.6,"[97,19,26,2,3,0,0,1,0,0]",7,0.5833333333333334,"[99,29,11,2,0,1,4,2,0,0,0,0]"
classical_musicnet_2083__180s,classical_musicnet_2083,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2083__180s.npz,bcbd440c0475d487f8a9926aaa474798a62edcf4a5724db1ec8bfc7c6e442542,features/modulation_smp_prototype/180s/classical/discovery/classical_musicnet_2083__180s.npz,3d010edc19ab04599ac23adbd77de33da040ace551b65b756ce2b8b1af60a3fc,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,4,0.5,"[28,41,18,1,0,0,0,0]",4,0.4,"[20,1,50,0,17,0,0,0,0,0]",4,0.3333333333333333,"[26,32,0,0,0,0,29,1,0,0,0,0]"
classical_musicnet_2083__300s,classical_musicnet_2083,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2083__300s.npz,4733dbf3ce98ad2e8c8fa2c4bee2013d7df7e3e602222042f562462e2d54c87d,features/modulation_smp_prototype/300s/classical/discovery/classical_musicnet_2083__300s.npz,c3e375608f6e0b5620bd22d831c7706aa9caf1b07772e73a110cb969665d3401,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,121,121,0,success,2026-08-05,,4,0.5,"[38,56,26,1,0,0,0,0]",4,0.4,"[20,3,81,0,17,0,0,0,0,0]",4,0.3333333333333333,"[27,52,0,0,0,0,41,1,0,0,0,0]"
classical_musicnet_2112__180s,classical_musicnet_2112,classical,holdout,180.0,features/modulation/180s/classical/holdout/classical_musicnet_2112__180s.npz,c8e896074780e0e6444ef11b7cd7b327ab71fa3722c86ee94ae98280a608ae24,features/modulation_smp_prototype/180s/classical/holdout/classical_musicnet_2112__180s.npz,8f4a7f42de8062112b7ff6ad5c1a1524e0b4689a9b9fde6f623de41dc8fb4dc0,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,4,0.5,"[22,31,27,8,0,0,0,0]",6,0.6,"[20,32,19,2,12,0,3,0,0,0]",6,0.5,"[18,32,14,2,0,0,19,3,0,0,0,0]"
classical_musicnet_2112__300s,classical_musicnet_2112,classical,holdout,300.0,features/modulation/300s/classical/holdout/classical_musicnet_2112__300s.npz,acee4effee95e30a90c547cc5965495027286eb0d6c235f037367e7918779c45,features/modulation_smp_prototype/300s/classical/holdout/classical_musicnet_2112__300s.npz,a4e1e852e671177405e3bca74130a085194347b06c7d50a03f766b51c587196c,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,148,148,0,success,2026-08-05,,4,0.5,"[33,65,41,9,0,0,0,0]",6,0.6,"[28,53,45,3,16,0,3,0,0,0]",7,0.5833333333333334,"[29,66,17,3,0,1,29,3,0,0,0,0]"
classical_musicnet_2113__180s,classical_musicnet_2113,classical,holdout,180.0,features/modulation/180s/classical/holdout/classical_musicnet_2113__180s.npz,527018b9725dada677386f4d75a5ca38cd49bc77fcf534c5a3a28622c4c90084,features/modulation_smp_prototype/180s/classical/holdout/classical_musicnet_2113__180s.npz,60deadc5144d34ae58511eafb61a0c1d57187af0323427778262fb841938f301,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,4,0.5,"[16,56,13,3,0,0,0,0]",5,0.5,"[9,20,53,0,5,0,1,0,0,0]",5,0.4166666666666667,"[12,55,3,0,0,0,16,2,0,0,0,0]"
classical_musicnet_2113__300s,classical_musicnet_2113,classical,holdout,300.0,features/modulation/300s/classical/holdout/classical_musicnet_2113__300s.npz,ca83d1c82311554da302ef3b0aecebb56f446a7b3d297d5e5c0d19742b4a41fb,features/modulation_smp_prototype/300s/classical/holdout/classical_musicnet_2113__300s.npz,a68514d5896cdfc43c3c2cc554eb76a89872ae806879a40a66857e27caafecea,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,148,148,0,success,2026-08-05,,4,0.5,"[35,86,23,4,0,0,0,0]",5,0.5,"[16,35,89,0,7,0,1,0,0,0]",5,0.4166666666666667,"[25,89,8,0,0,0,24,2,0,0,0,0]"
classical_musicnet_2114__180s,classical_musicnet_2114,classical,holdout,180.0,features/modulation/180s/classical/holdout/classical_musicnet_2114__180s.npz,4436c0380fd3b8c3e9a38f658973968b61d1effd00638c922168a974971d400c,features/modulation_smp_prototype/180s/classical/holdout/classical_musicnet_2114__180s.npz,b009211dd08c58f2a988a66088ea8c2534828e6edf6589493d87538c8c3cdc76,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,88,88,0,success,2026-08-05,,5,0.625,"[12,42,23,10,1,0,0,0]",6,0.6,"[10,30,31,2,11,0,4,0,0,0]",6,0.5,"[11,40,11,2,0,0,20,4,0,0,0,0]"
classical_musicnet_2114__300s,classical_musicnet_2114,classical,holdout,300.0,features/modulation/300s/classical/holdout/classical_musicnet_2114__300s.npz,67c45e1faad407d8dee3bd6627da7e8d1242bdf3cf2a4710ea917c1d7a0ae6ac,features/modulation_smp_prototype/300s/classical/holdout/classical_musicnet_2114__300s.npz,65bfd04d40c25c63f738b251e2ec93761cce43e0c04b91afdef8ffbe12833294,9206ebd71c402c83ac776297b32de0c81f3f225ed9c4e8e218e980f94c1d6943,148,148,0,success,2026-08-05,,5,0.625,"[13,60,47,24,4,0,0,0]",6,0.6,"[12,60,38,2,25,0,11,0,0,0]",7,0.5833333333333334,"[12,52,28,2,0,0,43,8,3,0,0,0]"
