segment_id,track_id,group,split,scale_seconds,source_modulation_relative_path,source_modulation_sha256,modulation_tertile_relative_path,modulation_tertile_sha256,model_sha256,windows,valid_windows,masked_windows,low_windows,medium_windows,high_windows,observed_states,median_intensity,status,processed_at,error
classical_musicnet_2075__180s,classical_musicnet_2075,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2075__180s.npz,469c9ec3d3c44e96ec9f18bf3bf3a45fa8137c27e182aa6e12cbf936643bbc8e,features/modulation_tertile/180s/classical/discovery/classical_musicnet_2075__180s.npz,5bc3150590df3015d7f348d6b0bd2800df4f94c24021069408096d784f9926e7,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,57,25,6,3,0.021504439509271833,success,2026-08-04,
classical_musicnet_2075__300s,classical_musicnet_2075,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2075__300s.npz,8d041b1702dea99ccda55439316f5d6b4e4f5dd8e950cb913f36baef02230b48,features/modulation_tertile/300s/classical/discovery/classical_musicnet_2075__300s.npz,ff0c21daf3acaa0346cc5113eabffae3391ee192906b782fe431fb9acb377b49,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,90,46,12,3,0.021453174991961532,success,2026-08-04,
classical_musicnet_2076__180s,classical_musicnet_2076,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2076__180s.npz,d7b564ec26cecef6de09369ed3c2c9b4f03b5bf4352b61126e7e72b70586143c,features/modulation_tertile/180s/classical/discovery/classical_musicnet_2076__180s.npz,7e5e10cf5180c87ea23f0084da9361c55d8d29a204483366bb117f92ad4a3901,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,68,15,5,3,0.014643960604132644,success,2026-08-04,
classical_musicnet_2076__300s,classical_musicnet_2076,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2076__300s.npz,2e2caa9541fcc83f66546684cafec450f51c356b0a983b81f32dcb7a6409830c,features/modulation_tertile/300s/classical/discovery/classical_musicnet_2076__300s.npz,ccc9f1b08fb0e0cd8dbfa1350d9a175291370e91574f85b0784ce7261ce40da2,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,122,122,0,94,22,6,3,0.014051332727831323,success,2026-08-04,
classical_musicnet_2077__180s,classical_musicnet_2077,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2077__180s.npz,48f82781feb7047845dd11bd63975cc3f6c634dc47402f3c9988bbcef8f662d9,features/modulation_tertile/180s/classical/discovery/classical_musicnet_2077__180s.npz,31b448d0dd2bbbfe2aad1fdc3f028327aed40d6d1c19344dd9877e4604f640af,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,49,28,11,3,0.0236072038455859,success,2026-08-04,
classical_musicnet_2077__300s,classical_musicnet_2077,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2077__300s.npz,7e40cec587053aa362a0e2ccdca88c257c0342d96c3a84bc2583527a6625091e,features/modulation_tertile/300s/classical/discovery/classical_musicnet_2077__300s.npz,71f35fac1b630a2af858737fe7f51c11d28aa3270d36f1ad09ee24e41a5a8e36,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,123,123,0,86,24,13,3,0.02007787604134137,success,2026-08-04,
classical_musicnet_2078__180s,classical_musicnet_2078,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2078__180s.npz,f4cc1bd8319899738d5f915604fb77d57376e801a9a04580c173e367b1c65c1e,features/modulation_tertile/180s/classical/discovery/classical_musicnet_2078__180s.npz,0fa294995edd723b3d44627de7e231e527e469e6ca02375e9d80a4db46d3c3f7,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,37,18,33,3,0.029892239209175386,success,2026-08-04,
classical_musicnet_2078__300s,classical_musicnet_2078,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2078__300s.npz,51b7c3108055a5e49c21a79c5d7d57678d137e67667ce57a871b42facdf0a470,features/modulation_tertile/300s/classical/discovery/classical_musicnet_2078__300s.npz,63570fde0ab397f8c4374ea3467f327b8e7fa59c0e674c2f2dd795ca07f48239,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,68,40,40,3,0.0290132765708222,success,2026-08-04,
classical_musicnet_2079__180s,classical_musicnet_2079,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2079__180s.npz,b7041a53e433a927ab4801c7337225f73f3d1f10ec0a73e04fe8f89648487973,features/modulation_tertile/180s/classical/discovery/classical_musicnet_2079__180s.npz,2c31781ee1e9e445d1034bbdb22e43b88759f24d395576378511ed648fcd471b,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,58,26,4,3,0.018823539391092936,success,2026-08-04,
classical_musicnet_2079__300s,classical_musicnet_2079,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2079__300s.npz,ca121aa5f0c5d5c8fd19c9cf51b8982b5adc1a5b99a8742d86ee2dc283d180f7,features/modulation_tertile/300s/classical/discovery/classical_musicnet_2079__300s.npz,f7f472b6bf00021e510f4ef5bb60c615aca6533b83a1c6ed035e8de3b6f01b29,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,137,137,0,100,28,9,3,0.01717441204368697,success,2026-08-04,
classical_musicnet_2080__180s,classical_musicnet_2080,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2080__180s.npz,f11a9224886e7fa5a7a81e8d4c1c34748a1af661d4be17f2e22368df7e27b16f,features/modulation_tertile/180s/classical/discovery/classical_musicnet_2080__180s.npz,0d2fe10fb16a7c25305b8d30c91e664d1774d1e06b306b8dd8926ef384ccc5ba,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,28,43,17,3,0.029767824616556027,success,2026-08-04,
classical_musicnet_2080__300s,classical_musicnet_2080,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2080__300s.npz,4c06ca9754d12c7b8e896be9d2cb41889afa41aa4150fc9e2cd1b57c0efbeb51,features/modulation_tertile/300s/classical/discovery/classical_musicnet_2080__300s.npz,8a40665dbf2293ebb70beca0c65446c6aee9ac6d5630dfab0ef22a4f14254a0e,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,115,115,0,29,66,20,3,0.031044949192619242,success,2026-08-04,
classical_musicnet_2081__180s,classical_musicnet_2081,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2081__180s.npz,ce4bc2e90840b48ce6f2fc4bb5353c6922f348fa77baadecb57078a5b1cff094,features/modulation_tertile/180s/classical/discovery/classical_musicnet_2081__180s.npz,f16fa64ad46fa40ebee553ddb93f2a631984be32d28f554f4a3ec54d1732b0e4,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,38,38,12,3,0.027192026627517407,success,2026-08-04,
classical_musicnet_2081__300s,classical_musicnet_2081,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2081__300s.npz,0127e10d74a954054887c837e9eb9537e41ae6bc31c9dce426074fabb8c61e15,features/modulation_tertile/300s/classical/discovery/classical_musicnet_2081__300s.npz,d90e6d22f8cf16e4e3ea8236450a9a8769d096f17faef72e0d28088c34f8ec32,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,75,51,22,3,0.024430956822470762,success,2026-08-04,
classical_musicnet_2082__180s,classical_musicnet_2082,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2082__180s.npz,d0ccb8d16521d18b036825b2f5f5140c33ea706e4eec4548eeda6690e062c3d2,features/modulation_tertile/180s/classical/discovery/classical_musicnet_2082__180s.npz,5f1a557a3a03f670f169eefb68591fd8eb9e056bdff36c3c4805b1ec153b313b,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,63,18,7,3,0.017072714310586434,success,2026-08-04,
classical_musicnet_2082__300s,classical_musicnet_2082,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2082__300s.npz,92b082f3601e0ed918ad9244ca2fdb106cbbb452548d02700e59e5b585df0b58,features/modulation_tertile/300s/classical/discovery/classical_musicnet_2082__300s.npz,013bacd07d89f3ed5ee43d21644716dd01b2d81b84c551c650c350f37d59e023,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,108,30,10,3,0.016370538640103405,success,2026-08-04,
classical_musicnet_2083__180s,classical_musicnet_2083,classical,discovery,180.0,features/modulation/180s/classical/discovery/classical_musicnet_2083__180s.npz,bcbd440c0475d487f8a9926aaa474798a62edcf4a5724db1ec8bfc7c6e442542,features/modulation_tertile/180s/classical/discovery/classical_musicnet_2083__180s.npz,44bd9d703b23108abb89b029af1e7ca6464b3d58027628c853e8f1ec0e03c84c,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,21,24,43,3,0.04244020034116147,success,2026-08-04,
classical_musicnet_2083__300s,classical_musicnet_2083,classical,discovery,300.0,features/modulation/300s/classical/discovery/classical_musicnet_2083__300s.npz,4733dbf3ce98ad2e8c8fa2c4bee2013d7df7e3e602222042f562462e2d54c87d,features/modulation_tertile/300s/classical/discovery/classical_musicnet_2083__300s.npz,90be6610fefc8a41206127741f43c914c911cc60eb7452ea111207b4b9f5e8ce,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,121,121,0,23,33,65,3,0.04622852026750479,success,2026-08-04,
classical_musicnet_2112__180s,classical_musicnet_2112,classical,holdout,180.0,features/modulation/180s/classical/holdout/classical_musicnet_2112__180s.npz,c8e896074780e0e6444ef11b7cd7b327ab71fa3722c86ee94ae98280a608ae24,features/modulation_tertile/180s/classical/holdout/classical_musicnet_2112__180s.npz,ad8dd76d003095bac1f2180bad80e1f054632cbc83b53cd7dbae84c39e4b13cd,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,35,43,10,3,0.028146230768697933,success,2026-08-04,
classical_musicnet_2112__300s,classical_musicnet_2112,classical,holdout,300.0,features/modulation/300s/classical/holdout/classical_musicnet_2112__300s.npz,acee4effee95e30a90c547cc5965495027286eb0d6c235f037367e7918779c45,features/modulation_tertile/300s/classical/holdout/classical_musicnet_2112__300s.npz,1fe4011bbc361d972dc8a2f23d9015316e9ac82d9d0dbd466957b0f5ceedb60f,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,63,72,13,3,0.026624220559597234,success,2026-08-04,
classical_musicnet_2113__180s,classical_musicnet_2113,classical,holdout,180.0,features/modulation/180s/classical/holdout/classical_musicnet_2113__180s.npz,527018b9725dada677386f4d75a5ca38cd49bc77fcf534c5a3a28622c4c90084,features/modulation_tertile/180s/classical/holdout/classical_musicnet_2113__180s.npz,b56fe0d25693daf21fdad4004e12eb9c3b5dfc92ae050dfff3a8b5c16b08ccfa,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,35,46,7,3,0.02792020021456665,success,2026-08-04,
classical_musicnet_2113__300s,classical_musicnet_2113,classical,holdout,300.0,features/modulation/300s/classical/holdout/classical_musicnet_2113__300s.npz,ca83d1c82311554da302ef3b0aecebb56f446a7b3d297d5e5c0d19742b4a41fb,features/modulation_tertile/300s/classical/holdout/classical_musicnet_2113__300s.npz,43a59a4a71019555d0c6e12b0290b1475568d10c1010cd3ae0ae923a61e1f708,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,69,70,9,3,0.02648072984402461,success,2026-08-04,
classical_musicnet_2114__180s,classical_musicnet_2114,classical,holdout,180.0,features/modulation/180s/classical/holdout/classical_musicnet_2114__180s.npz,4436c0380fd3b8c3e9a38f658973968b61d1effd00638c922168a974971d400c,features/modulation_tertile/180s/classical/holdout/classical_musicnet_2114__180s.npz,f681e3e703aba42c39c88c5b9cbd3cc2eaab81be0fd45756636ae2c816648e01,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,20,56,12,3,0.03250784208785262,success,2026-08-04,
classical_musicnet_2114__300s,classical_musicnet_2114,classical,holdout,300.0,features/modulation/300s/classical/holdout/classical_musicnet_2114__300s.npz,67c45e1faad407d8dee3bd6627da7e8d1242bdf3cf2a4710ea917c1d7a0ae6ac,features/modulation_tertile/300s/classical/holdout/classical_musicnet_2114__300s.npz,64535cfb596aab454a511de96af7943c208e6eb9273df5dab6844e37ebc5b8f4,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,24,94,30,3,0.03373474675254329,success,2026-08-04,
classical_musicnet_2116__180s,classical_musicnet_2116,classical,holdout,180.0,features/modulation/180s/classical/holdout/classical_musicnet_2116__180s.npz,0d54aa3946a7eb4d06bc00a40c01a2646984aa395b24b24d3e2e85c14db5f7de,features/modulation_tertile/180s/classical/holdout/classical_musicnet_2116__180s.npz,a8ab5351f4d1036f508c65d90f76600aa1bff799232f747eb5e0aca64d112f40,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,61,26,1,3,0.01778694451809315,success,2026-08-04,
classical_musicnet_2116__300s,classical_musicnet_2116,classical,holdout,300.0,features/modulation/300s/classical/holdout/classical_musicnet_2116__300s.npz,f18ce5848609ac8067fdb764062fa7ffd471ece37ea81a41e70ffc9f150fd350,features/modulation_tertile/300s/classical/holdout/classical_musicnet_2116__300s.npz,2c76447df88e39e6caa612f6f50a8b5e7779fcfcafd16f522612242d8c212c2c,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,107,39,2,3,0.0175198206808318,success,2026-08-04,
classical_musicnet_2117__180s,classical_musicnet_2117,classical,holdout,180.0,features/modulation/180s/classical/holdout/classical_musicnet_2117__180s.npz,182363b6d3b30f2b47cd8390cda35efdf87c79d152301c5fe884fe0e9a737efd,features/modulation_tertile/180s/classical/holdout/classical_musicnet_2117__180s.npz,08167302a9bd8e4d272cbfe22c2b4abcf79ebb52814c693199cd2f2133f0ed26,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,78,6,4,3,0.014494174230549106,success,2026-08-04,
classical_musicnet_2117__300s,classical_musicnet_2117,classical,holdout,300.0,features/modulation/300s/classical/holdout/classical_musicnet_2117__300s.npz,196f92de86c113431af4d63d7d1d1695fc128b9fb8ceaffc110152e8b3a68995,features/modulation_tertile/300s/classical/holdout/classical_musicnet_2117__300s.npz,0f31d3d2703d270fe166509f9f9ca5542d1eaf8a9b50906e83e9b1ea1bf8b943,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,131,131,0,116,10,5,3,0.01261408779737394,success,2026-08-04,
classical_musicnet_2118__180s,classical_musicnet_2118,classical,holdout,180.0,features/modulation/180s/classical/holdout/classical_musicnet_2118__180s.npz,48e92ae97c6669297fed582b6ade44bba81c47e65ff78e0dab941f432db6f362,features/modulation_tertile/180s/classical/holdout/classical_musicnet_2118__180s.npz,082e4f621eced8216a17b3726e51d81115f8ba69fecb7a7f363ca4056d9d81a9,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,72,15,1,3,0.016037841318734536,success,2026-08-04,
classical_musicnet_2118__300s,classical_musicnet_2118,classical,holdout,300.0,features/modulation/300s/classical/holdout/classical_musicnet_2118__300s.npz,ae0de23d69921af65222d7a18a764ea47c466c20a4a8e23809d0c3d025119d70,features/modulation_tertile/300s/classical/holdout/classical_musicnet_2118__300s.npz,4736c53b8dab852767cf384177ceefee875f208ac33c457b643dd683d62aba4e,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,114,114,0,97,16,1,3,0.01563938863620251,success,2026-08-04,
classical_musicnet_2119__180s,classical_musicnet_2119,classical,holdout,180.0,features/modulation/180s/classical/holdout/classical_musicnet_2119__180s.npz,197ed6a7396950abfc0295f80d285ef5d7a388abe92c278bb7a5a8e7afb57a05,features/modulation_tertile/180s/classical/holdout/classical_musicnet_2119__180s.npz,77f0d0852a8eff1d5919057dd685e6caf460e2e73334f9c9da0f785e9d6f9d0c,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,60,27,1,3,0.019189397498280414,success,2026-08-04,
classical_musicnet_2119__300s,classical_musicnet_2119,classical,holdout,300.0,features/modulation/300s/classical/holdout/classical_musicnet_2119__300s.npz,8b5c29573befaba786f9ff111e1017dfea0b136779978c3931d6f90d8c4f632c,features/modulation_tertile/300s/classical/holdout/classical_musicnet_2119__300s.npz,e2f4ada533aea511cad6ffddbd2e76c818535d6a08eeab887d22d7c3564e94d5,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,145,145,0,94,42,9,3,0.02170718370530267,success,2026-08-04,
classical_musicnet_2127__180s,classical_musicnet_2127,classical,holdout,180.0,features/modulation/180s/classical/holdout/classical_musicnet_2127__180s.npz,0317849290945134f4c530d86af412fcb2bae26035d895683d9eb55b5fecf96c,features/modulation_tertile/180s/classical/holdout/classical_musicnet_2127__180s.npz,5f98811f4c491681a6d08788733d17ba66602091565de8d5327245170fdb1509,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,27,45,16,3,0.03229059741670426,success,2026-08-04,
classical_musicnet_2127__300s,classical_musicnet_2127,classical,holdout,300.0,features/modulation/300s/classical/holdout/classical_musicnet_2127__300s.npz,ec59eded976f2387ae0c178437073dcf72111e7d7afc9b2b79dcdb4b89cc3c35,features/modulation_tertile/300s/classical/holdout/classical_musicnet_2127__300s.npz,ac322fb64813c7ce03a22ac8d5b3f856703141abef5eb50d2aae5bbbfbec7e89,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,39,76,33,3,0.03370247340944843,success,2026-08-04,
classical_musicnet_2131__180s,classical_musicnet_2131,classical,holdout,180.0,features/modulation/180s/classical/holdout/classical_musicnet_2131__180s.npz,ed323409c3d7e5ca4aa528b53ab9750c1cf987b45102861956ac916e356a54ae,features/modulation_tertile/180s/classical/holdout/classical_musicnet_2131__180s.npz,440656cf2b83288e751198e95e26e6f738b5c28e4a82f5e564207b7e8e1c6a8d,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,10,31,47,3,0.0466399033007292,success,2026-08-04,
classical_musicnet_2131__300s,classical_musicnet_2131,classical,holdout,300.0,features/modulation/300s/classical/holdout/classical_musicnet_2131__300s.npz,f0903f9fac009bb2ad95212d3096b661924580244cfe5435ff2bdb906b4674b9,features/modulation_tertile/300s/classical/holdout/classical_musicnet_2131__300s.npz,bdb347f0fdf22b564eb75419d01dea64f405174e1d4d50fce1f5b19d9c73dd08,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,135,135,0,10,43,82,3,0.04909526360188465,success,2026-08-04,
classical_musicnet_2138__180s,classical_musicnet_2138,classical,holdout,180.0,features/modulation/180s/classical/holdout/classical_musicnet_2138__180s.npz,cf04864fc45d2636b290129dac75a79e14ce9fe926399ef3e2010fd7c2241d36,features/modulation_tertile/180s/classical/holdout/classical_musicnet_2138__180s.npz,ab1ade76ac6179be92075c15687956bfd06476a8e03b23e76955ebbb92612b5b,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,88,88,0,50,32,6,3,0.02205699961729124,success,2026-08-04,
classical_musicnet_2138__300s,classical_musicnet_2138,classical,holdout,300.0,features/modulation/300s/classical/holdout/classical_musicnet_2138__300s.npz,f24b97c10f1fcef564dae2ddf0faf30b2a2f5ad14f1f6259790152116fa892b6,features/modulation_tertile/300s/classical/holdout/classical_musicnet_2138__300s.npz,b29f83dab5181de26ecbda8856bcaed3b364397dd2302a8672ca9d8245d9974d,0b4705b1bffe9c58774570835bfeefca496e4f17309cb3a416bbafcd2d86787c,148,148,0,77,53,18,3,0.023683092905230296,success,2026-08-04,
