segment_id,track_id,group,split,scale_seconds,view,state_count,state_coverage,retained_edge_ratio,feature_relative_path,feature_sha256,graph_relative_path,graph_sha256,persistence_relative_path,persistence_sha256,sensitivity_persistence_relative_path,sensitivity_persistence_sha256,sidecar_relative_path,config_sha256,sequence_length,valid_states,valid_transitions,self_transitions,self_transition_ratio,vertex_count,edge_count,edge_density,reciprocity,transition_entropy,path_entropy,path_entropy_normalized,directed_recurrence,directed_recurrence_unbiased,h0_betti_auc,h1_betti_auc,h0_betti_mean,h1_betti_mean,h0_betti_max,h1_betti_max,h0_interval_count,h1_interval_count,h0_observed_persistence,h1_observed_persistence,h0_censored_count,h1_censored_count,status,processed_at,error
classical_musicnet_1805__180s,classical_musicnet_1805,classical,validation,180.0,modulation_smp_k8,8,0.625,0.17857142857142858,features/modulation_smp_prototype/180s/classical/validation/classical_musicnet_1805__180s.npz,a3e00fa48977cccdcbc42ac72c61ca1ee28283f4b78c9cefebe530e167c75e02,graphs/modulation_smp_prototype/k8/180s/classical/validation/classical_musicnet_1805__180s.npz,09e6ba8affc9fb52a045d5f8aa622e7217f17c08d30dd027ef8745cacdce6a51,homology/persistence/modulation_smp_prototype/k8/180s/classical/validation/classical_musicnet_1805__180s.npz,4f41c8eed926d55cd6038b2d60d5264db243b3d25075c3412ae172c1503d88f1,homology/persistence_sensitivity/modulation_smp_prototype/k8/180s/classical/validation/classical_musicnet_1805__180s.npz,5222e88cd079fa3eab9a3f5559ff4ce530dfa152cc872167090ac7af35aff511,homology/descriptors/modulation_smp_prototype/k8/180s/classical/validation/classical_musicnet_1805__180s.json,7c885e3bfa99504a7a1cbf792ce4136530aa7a0c465d63445259456e286e66d6,88,88,87,34,0.39080459770114945,5,10,0.5,0.8,0.8755375079897528,1.0656305657478522,0.6621134978336639,0.11956665345488175,0.10932905640203154,0.8499999999999999,0.0,2.0,0.0,3,0,3,0,0.9499999999999998,0.0,1,0,success,2026-08-05,
classical_musicnet_1805__300s,classical_musicnet_1805,classical,validation,300.0,modulation_smp_k8,8,0.625,0.17857142857142858,features/modulation_smp_prototype/300s/classical/validation/classical_musicnet_1805__300s.npz,4415cec905cd150e7c1e6340ab80e3996c2be71bdeedfdf8d1d2ebbb9c6c6c38,graphs/modulation_smp_prototype/k8/300s/classical/validation/classical_musicnet_1805__300s.npz,0faa8a76a202da7f2c1bac611016e91631549e9d51157057e542327755e94f25,homology/persistence/modulation_smp_prototype/k8/300s/classical/validation/classical_musicnet_1805__300s.npz,7a991f042b6feed1311cdbea476700c3c74b9f4b7a058bcae14ccd79b7cbbc4f,homology/persistence_sensitivity/modulation_smp_prototype/k8/300s/classical/validation/classical_musicnet_1805__300s.npz,6f974ba18f26470845d45fb77586d9bd4e10884b79ab6406da15bc605e4dd5c0,homology/descriptors/modulation_smp_prototype/k8/300s/classical/validation/classical_musicnet_1805__300s.json,7c885e3bfa99504a7a1cbf792ce4136530aa7a0c465d63445259456e286e66d6,148,148,147,58,0.3945578231292517,5,10,0.5,1.0,0.8388950326381237,1.041168555698723,0.6469143964205916,0.13452728029987504,0.12859938495946324,0.8499999999999999,0.0,2.0,0.0,3,0,3,0,0.9499999999999998,0.0,1,0,success,2026-08-05,
classical_musicnet_1807__180s,classical_musicnet_1807,classical,validation,180.0,modulation_smp_k8,8,0.5,0.16071428571428573,features/modulation_smp_prototype/180s/classical/validation/classical_musicnet_1807__180s.npz,d86cabafa539116d6677e1dfbc7db631ba7e95d2b192b0a30047aa9d69b6de3f,graphs/modulation_smp_prototype/k8/180s/classical/validation/classical_musicnet_1807__180s.npz,ed97a8de004c3d22c680cd85be8cf0c7f4f3f874cc8e8ede5de69b8bcc290697,homology/persistence/modulation_smp_prototype/k8/180s/classical/validation/classical_musicnet_1807__180s.npz,0987c57b82b18c75ae2db8bfd584c0815aada1de65db4d945babb4660513dcaf,homology/persistence_sensitivity/modulation_smp_prototype/k8/180s/classical/validation/classical_musicnet_1807__180s.npz,8935aca2191a9e074aec06328ee47b3e02aa3a2986887ef6fd67f1dd2afc0ffa,homology/descriptors/modulation_smp_prototype/k8/180s/classical/validation/classical_musicnet_1807__180s.json,7c885e3bfa99504a7a1cbf792ce4136530aa7a0c465d63445259456e286e66d6,88,88,87,45,0.5172413793103449,4,9,0.75,0.8888888888888888,0.8131485523632811,0.9670191083037896,0.6975568359973723,0.1887964063945039,0.1793638064688586,1.45,0.0,3.1666666666666665,0.0,4,0,4,0,1.5999999999999999,0.0,1,0,success,2026-08-05,
classical_musicnet_1807__300s,classical_musicnet_1807,classical,validation,300.0,modulation_smp_k8,8,0.5,0.16071428571428573,features/modulation_smp_prototype/300s/classical/validation/classical_musicnet_1807__300s.npz,231772c8e49a2201a537194ba0ef77c1f6c80cfd3860a8c26bcceb130bdd8433,graphs/modulation_smp_prototype/k8/300s/classical/validation/classical_musicnet_1807__300s.npz,45c6a4de6b5ceabb2f7f4f5e3b451d3dd8a09e3fb5cbc24193b83d4619c158db,homology/persistence/modulation_smp_prototype/k8/300s/classical/validation/classical_musicnet_1807__300s.npz,2d0006b3a561b5e630f2b5a21595111e0416bd4eadd79be46e31660d46263a6d,homology/persistence_sensitivity/modulation_smp_prototype/k8/300s/classical/validation/classical_musicnet_1807__300s.npz,201d46b3afe8fab6ccbff2b068e64eef7f77f9d923498ec7eaf78f180dcb38de,homology/descriptors/modulation_smp_prototype/k8/300s/classical/validation/classical_musicnet_1807__300s.json,7c885e3bfa99504a7a1cbf792ce4136530aa7a0c465d63445259456e286e66d6,148,148,147,79,0.5374149659863946,4,9,0.75,0.8888888888888888,0.817750514873628,0.9702009216287142,0.6998520291498239,0.17080845943819706,0.16512906532476004,1.3499999999999999,0.0,3.0,0.0,4,0,4,0,1.5,0.0,1,0,success,2026-08-05,
classical_musicnet_1811__180s,classical_musicnet_1811,classical,validation,180.0,modulation_smp_k8,8,0.625,0.21428571428571427,features/modulation_smp_prototype/180s/classical/validation/classical_musicnet_1811__180s.npz,4c445539cda6305db4758c53ac7a251af7b5c5490a2ec65aad168ba9ce894623,graphs/modulation_smp_prototype/k8/180s/classical/validation/classical_musicnet_1811__180s.npz,379910cb0c85afb9622b514bb86d93514a0b2c1a7f439d7bcc4fc34fc3179620,homology/persistence/modulation_smp_prototype/k8/180s/classical/validation/classical_musicnet_1811__180s.npz,62f1cb117673620e1b7322611ad7b39232d1ab5fcb4bdacf3c11dd1ba137216d,homology/persistence_sensitivity/modulation_smp_prototype/k8/180s/classical/validation/classical_musicnet_1811__180s.npz,3c5cb5cc5de0f930a51e6092dc741c18772862430ee5ff899ef8261a3e451f3e,homology/descriptors/modulation_smp_prototype/k8/180s/classical/validation/classical_musicnet_1811__180s.json,7c885e3bfa99504a7a1cbf792ce4136530aa7a0c465d63445259456e286e66d6,88,88,87,54,0.6206896551724138,5,12,0.6,0.8333333333333334,0.6305701036247445,0.7677367715973958,0.4770216767394756,0.3428458184700753,0.3352044907778669,1.075,0.0,2.5,0.0,4,0,4,0,1.1999999999999997,0.0,1,0,success,2026-08-05,
classical_musicnet_1811__300s,classical_musicnet_1811,classical,validation,300.0,modulation_smp_k8,8,0.625,0.21428571428571427,features/modulation_smp_prototype/300s/classical/validation/classical_musicnet_1811__300s.npz,07efe4d705709ba60237fba903bfd2389b0eb5a2f1aebbd17a35e16153b116d4,graphs/modulation_smp_prototype/k8/300s/classical/validation/classical_musicnet_1811__300s.npz,9ab7ab31ee4e5adff1898ec5431e96a443d9dadf747d7419df5977014a8667c6,homology/persistence/modulation_smp_prototype/k8/300s/classical/validation/classical_musicnet_1811__300s.npz,20ce065d1e85e04903391e159bbb57ade3dfeffc2c1e077035ac1d9ec4d264b4,homology/persistence_sensitivity/modulation_smp_prototype/k8/300s/classical/validation/classical_musicnet_1811__300s.npz,10c11ab068087a435770197fc4d56d81172d7eed28cfa77b7d859dd2479dd8a8,homology/descriptors/modulation_smp_prototype/k8/300s/classical/validation/classical_musicnet_1811__300s.json,7c885e3bfa99504a7a1cbf792ce4136530aa7a0c465d63445259456e286e66d6,148,148,147,96,0.6530612244897959,5,12,0.6,0.8333333333333334,0.5767006418212621,0.7349148909312495,0.4566282956636522,0.37016983664213987,0.36585593141366135,1.1749999999999998,0.0,2.6666666666666665,0.0,4,0,4,0,1.2999999999999998,0.0,1,0,success,2026-08-05,
classical_musicnet_1812__180s,classical_musicnet_1812,classical,validation,180.0,modulation_smp_k8,8,0.375,0.10714285714285714,features/modulation_smp_prototype/180s/classical/validation/classical_musicnet_1812__180s.npz,fcf5cd797647a923aca56f15fccc8435fd1cc11276d2eae7a3c97018fe66c08a,graphs/modulation_smp_prototype/k8/180s/classical/validation/classical_musicnet_1812__180s.npz,406c68ead956bdca1d109fd9d6bc9056f174049c4b94b31e55dc30a984763584,homology/persistence/modulation_smp_prototype/k8/180s/classical/validation/classical_musicnet_1812__180s.npz,ae6d5dc87853456814555e7fa2cc3907013811fa03aa1580565084c45e59a88f,homology/persistence_sensitivity/modulation_smp_prototype/k8/180s/classical/validation/classical_musicnet_1812__180s.npz,bbc5669ec19412df9ef116eaa2fbd1598cc27172b543c8acefcc30016e475ba4,homology/descriptors/modulation_smp_prototype/k8/180s/classical/validation/classical_musicnet_1812__180s.json,7c885e3bfa99504a7a1cbf792ce4136530aa7a0c465d63445259456e286e66d6,88,88,87,51,0.5862068965517241,3,6,1.0,1.0,0.6941659659745795,0.7354933462387039,0.6694748946695025,0.30532434931959307,0.29724672547447206,0.6749999999999998,0.0,1.6666666666666667,0.0,3,0,3,0,0.7499999999999999,0.0,1,0,success,2026-08-05,
classical_musicnet_1812__300s,classical_musicnet_1812,classical,validation,300.0,modulation_smp_k8,8,0.375,0.10714285714285714,features/modulation_smp_prototype/300s/classical/validation/classical_musicnet_1812__300s.npz,cd37eb16a88b3695b8ff0e14848edc52cc81c9735bbfe2c7c9b0bb66e6cdc034,graphs/modulation_smp_prototype/k8/300s/classical/validation/classical_musicnet_1812__300s.npz,94f4f5a5599545cb5cbf3247a9fdb236632787e101c5fa1cf11bc721b2db38a7,homology/persistence/modulation_smp_prototype/k8/300s/classical/validation/classical_musicnet_1812__300s.npz,550ed84aedb433d8a646d28243e849611832f7c734c01434e5a8201b7f1f94a9,homology/persistence_sensitivity/modulation_smp_prototype/k8/300s/classical/validation/classical_musicnet_1812__300s.npz,98ffbcba722f670dace7a4f8f5e8732804df49bf27216eb3365d77f284b420ed,homology/descriptors/modulation_smp_prototype/k8/300s/classical/validation/classical_musicnet_1812__300s.json,7c885e3bfa99504a7a1cbf792ce4136530aa7a0c465d63445259456e286e66d6,148,148,147,92,0.6258503401360545,3,6,1.0,1.0,0.7313814808280444,0.7264092147212022,0.6612061618224353,0.29547873571197186,0.29065324760041,0.6499999999999998,0.0,1.6666666666666667,0.0,3,0,3,0,0.7499999999999998,0.0,1,0,success,2026-08-05,
classical_musicnet_1813__180s,classical_musicnet_1813,classical,validation,180.0,modulation_smp_k8,8,0.625,0.19642857142857142,features/modulation_smp_prototype/180s/classical/validation/classical_musicnet_1813__180s.npz,40ab3e567eb268dcf53e5c1d43c925c87a7937ea25f350b237075a85858e487f,graphs/modulation_smp_prototype/k8/180s/classical/validation/classical_musicnet_1813__180s.npz,3d67152f9112295fb5fdae800f41376ff75d850df4b0a96c7dc1350e51778bce,homology/persistence/modulation_smp_prototype/k8/180s/classical/validation/classical_musicnet_1813__180s.npz,c78e2714672b56d74380dbd8c5fd7a961a86641146d6d6d82e096e3ae501a8b5,homology/persistence_sensitivity/modulation_smp_prototype/k8/180s/classical/validation/classical_musicnet_1813__180s.npz,fdbb6d9b2ba154d2fe7d25e5a5990a8e1e51928828a492909656e062746e5f0c,homology/descriptors/modulation_smp_prototype/k8/180s/classical/validation/classical_musicnet_1813__180s.json,7c885e3bfa99504a7a1cbf792ce4136530aa7a0c465d63445259456e286e66d6,88,88,87,42,0.4827586206896552,5,11,0.55,0.7272727272727273,0.8225566047378995,1.0124940941391607,0.6290979517239489,0.13727044523715154,0.1272387062282812,1.2499999999999998,0.0,2.8333333333333335,0.0,4,0,4,0,1.4,0.0,1,0,success,2026-08-05,
classical_musicnet_1813__300s,classical_musicnet_1813,classical,validation,300.0,modulation_smp_k8,8,0.75,0.21428571428571427,features/modulation_smp_prototype/300s/classical/validation/classical_musicnet_1813__300s.npz,6d453148d9c8c28f5fdf4110ea7087c6cab13639275b998d6eb42207f29f604f,graphs/modulation_smp_prototype/k8/300s/classical/validation/classical_musicnet_1813__300s.npz,ac79ae561e16ec41756017b719b277a8a45ce9c85f41b9c6ab348b85673e3078,homology/persistence/modulation_smp_prototype/k8/300s/classical/validation/classical_musicnet_1813__300s.npz,b7b57ab11ae0f55b55656865445daea5cbe2ca3c58a4f6ed118dd9d6d6605d83,homology/persistence_sensitivity/modulation_smp_prototype/k8/300s/classical/validation/classical_musicnet_1813__300s.npz,348f6e5656ab4adccbbce9ff7449e654958f487d0a667e61f77bf96b02437121,homology/descriptors/modulation_smp_prototype/k8/300s/classical/validation/classical_musicnet_1813__300s.json,7c885e3bfa99504a7a1cbf792ce4136530aa7a0c465d63445259456e286e66d6,148,148,147,82,0.5578231292517006,6,12,0.4,0.6666666666666666,0.7980691800097216,0.9402182019478927,0.5247457697840255,0.15618492294877134,0.15040536762650267,1.2499999999999998,0.0,2.8333333333333335,0.0,4,0,4,0,1.4,0.0,1,0,success,2026-08-05,
classical_musicnet_1817__180s,classical_musicnet_1817,classical,validation,180.0,modulation_smp_k8,8,0.375,0.08928571428571429,features/modulation_smp_prototype/180s/classical/validation/classical_musicnet_1817__180s.npz,bea971d3b253a21ce66d0ad251c06c2535e477c1bc0dbe1c9a103173b5f93f32,graphs/modulation_smp_prototype/k8/180s/classical/validation/classical_musicnet_1817__180s.npz,5fe1c84133739dd5849cd63d367d2a0d44a086c31e9bc21cff1316a1adf7bf8e,homology/persistence/modulation_smp_prototype/k8/180s/classical/validation/classical_musicnet_1817__180s.npz,bb368617c9f71faaa83df68ee66534392ea3aefa4cec20f740cb9f6559786f6c,homology/persistence_sensitivity/modulation_smp_prototype/k8/180s/classical/validation/classical_musicnet_1817__180s.npz,b16b33302d59467aaacf712cafbe8436b870c0391cdba42f451193f75f64a910,homology/descriptors/modulation_smp_prototype/k8/180s/classical/validation/classical_musicnet_1817__180s.json,7c885e3bfa99504a7a1cbf792ce4136530aa7a0c465d63445259456e286e66d6,88,88,87,62,0.7126436781609196,3,5,0.8333333333333334,0.8,0.5137902897294003,0.4723942249524304,0.42999175398368444,0.5217333861804729,0.5161721464848971,0.8499999999999999,0.0,1.8333333333333333,0.0,2,0,2,0,0.8999999999999999,0.0,1,0,success,2026-08-05,
classical_musicnet_1817__300s,classical_musicnet_1817,classical,validation,300.0,modulation_smp_k8,8,0.375,0.07142857142857142,features/modulation_smp_prototype/300s/classical/validation/classical_musicnet_1817__300s.npz,812d29839cd7d51aa082849a9e20a4c58e907bc645a75a97d7526a04b3db184a,graphs/modulation_smp_prototype/k8/300s/classical/validation/classical_musicnet_1817__300s.npz,bfe066f6c1b1b6dfdc3ce07bd4aa8b4222d28675d4ccaa35a90357bbce246ec9,homology/persistence/modulation_smp_prototype/k8/300s/classical/validation/classical_musicnet_1817__300s.npz,b84922e8aa5844d50a53645f1b8daa889023c24a3c78053db64c2c0a204b4fdc,homology/persistence_sensitivity/modulation_smp_prototype/k8/300s/classical/validation/classical_musicnet_1817__300s.npz,2ec1d6d1d9747f1b41fcb8076b63da36d079d3cef5b3de01de7a291d790cfa7f,homology/descriptors/modulation_smp_prototype/k8/300s/classical/validation/classical_musicnet_1817__300s.json,7c885e3bfa99504a7a1cbf792ce4136530aa7a0c465d63445259456e286e66d6,123,123,122,94,0.7704918032786885,3,4,0.6666666666666666,0.5,0.5342530220196804,0.4785725841322266,0.43561553886532495,0.5440741736092448,0.5403061915729576,0.44999999999999996,0.0,1.0,0.0,1,0,1,0,0.44999999999999996,0.0,1,0,success,2026-08-05,
classical_musicnet_1818__180s,classical_musicnet_1818,classical,validation,180.0,modulation_smp_k8,8,0.25,0.03571428571428571,features/modulation_smp_prototype/180s/classical/validation/classical_musicnet_1818__180s.npz,61dbcbefefeac65ec2ba6a98afd0fa9ad51d1ba33cef63dc12a160cee499de12,graphs/modulation_smp_prototype/k8/180s/classical/validation/classical_musicnet_1818__180s.npz,8febb0fb13d512eb574e0ab38b615a08131288ac519612565eb1a48da62cacfe,homology/persistence/modulation_smp_prototype/k8/180s/classical/validation/classical_musicnet_1818__180s.npz,16aa7768db4a0950f61d7462ef94bc1ac971fffec4f2241286f551ae6cdcdf1c,homology/persistence_sensitivity/modulation_smp_prototype/k8/180s/classical/validation/classical_musicnet_1818__180s.npz,39e1fbfe89bcbbf17e3a73ec83a92a97d2cc0ae937a39be3776b452bdbad7c8a,homology/descriptors/modulation_smp_prototype/k8/180s/classical/validation/classical_musicnet_1818__180s.json,7c885e3bfa99504a7a1cbf792ce4136530aa7a0c465d63445259456e286e66d6,88,88,87,67,0.7701149425287356,2,2,1.0,1.0,0.6294763624172264,0.43144798564849585,0.6224478692966177,0.5529131985731273,0.5477145148356054,0.44999999999999996,0.0,1.0,0.0,1,0,1,0,0.44999999999999996,0.0,1,0,success,2026-08-05,
classical_musicnet_1818__300s,classical_musicnet_1818,classical,validation,300.0,modulation_smp_k8,8,0.625,0.16071428571428573,features/modulation_smp_prototype/300s/classical/validation/classical_musicnet_1818__300s.npz,ee5067a125f02a1ecd774324851897f5eb80c88a20508c8f83e5fe26492560c5,graphs/modulation_smp_prototype/k8/300s/classical/validation/classical_musicnet_1818__300s.npz,7e96a88206ef77203205b21a86fc45ef57f497a5f47f5d318b827751cb8fa975,homology/persistence/modulation_smp_prototype/k8/300s/classical/validation/classical_musicnet_1818__300s.npz,8784307eb8340f28583d78e4d44fe8b3b3e286d7d1e4d8940a67dbc03e9a0a15,homology/persistence_sensitivity/modulation_smp_prototype/k8/300s/classical/validation/classical_musicnet_1818__300s.npz,e463205acb72f75c5b11188264f0b8ee7537ed645d1c96f643c1073566cce031,homology/descriptors/modulation_smp_prototype/k8/300s/classical/validation/classical_musicnet_1818__300s.json,7c885e3bfa99504a7a1cbf792ce4136530aa7a0c465d63445259456e286e66d6,148,148,147,103,0.7006802721088435,5,9,0.45,0.4444444444444444,0.5058507514655902,0.5723595662687804,0.3556269936521805,0.45781850155028,0.4541049296430901,0.4749999999999999,0.0,1.1666666666666667,0.0,2,0,2,0,0.4999999999999999,0.0,1,0,success,2026-08-05,
classical_musicnet_1819__180s,classical_musicnet_1819,classical,validation,180.0,modulation_smp_k8,8,0.375,0.05357142857142857,features/modulation_smp_prototype/180s/classical/validation/classical_musicnet_1819__180s.npz,012775507b41be9d38f2d10afeb69e47b9b289ec4122286fe7040b131ab76cda,graphs/modulation_smp_prototype/k8/180s/classical/validation/classical_musicnet_1819__180s.npz,5715eb585a89f72fc1ddf3958bc11d280d647782665bc0954f9b45bdb06f6337,homology/persistence/modulation_smp_prototype/k8/180s/classical/validation/classical_musicnet_1819__180s.npz,60218ce39e0cbff9baaa4268bd46433c90574269c1fcaf0e9f6d74df0e24f3d5,homology/persistence_sensitivity/modulation_smp_prototype/k8/180s/classical/validation/classical_musicnet_1819__180s.npz,1bedda33a74c8917502262362898d12bf89c191c65798614d4217e9dbf75636c,homology/descriptors/modulation_smp_prototype/k8/180s/classical/validation/classical_musicnet_1819__180s.json,7c885e3bfa99504a7a1cbf792ce4136530aa7a0c465d63445259456e286e66d6,87,87,86,79,0.9186046511627907,3,3,0.5,0.6666666666666666,0.26250183019803697,0.21257620042114656,0.193495196270616,0.8464034613304489,0.8445964432284542,0.8999999999999999,0.0,2.0,0.0,2,0,2,0,0.8999999999999999,0.0,2,0,success,2026-08-05,
classical_musicnet_1819__300s,classical_musicnet_1819,classical,validation,300.0,modulation_smp_k8,8,0.375,0.05357142857142857,features/modulation_smp_prototype/300s/classical/validation/classical_musicnet_1819__300s.npz,012775507b41be9d38f2d10afeb69e47b9b289ec4122286fe7040b131ab76cda,graphs/modulation_smp_prototype/k8/300s/classical/validation/classical_musicnet_1819__300s.npz,5715eb585a89f72fc1ddf3958bc11d280d647782665bc0954f9b45bdb06f6337,homology/persistence/modulation_smp_prototype/k8/300s/classical/validation/classical_musicnet_1819__300s.npz,60218ce39e0cbff9baaa4268bd46433c90574269c1fcaf0e9f6d74df0e24f3d5,homology/persistence_sensitivity/modulation_smp_prototype/k8/300s/classical/validation/classical_musicnet_1819__300s.npz,1bedda33a74c8917502262362898d12bf89c191c65798614d4217e9dbf75636c,homology/descriptors/modulation_smp_prototype/k8/300s/classical/validation/classical_musicnet_1819__300s.json,7c885e3bfa99504a7a1cbf792ce4136530aa7a0c465d63445259456e286e66d6,87,87,86,79,0.9186046511627907,3,3,0.5,0.6666666666666666,0.26250183019803697,0.21257620042114656,0.193495196270616,0.8464034613304489,0.8445964432284542,0.8999999999999999,0.0,2.0,0.0,2,0,2,0,0.8999999999999999,0.0,2,0,success,2026-08-05,
classical_musicnet_1828__180s,classical_musicnet_1828,classical,validation,180.0,modulation_smp_k8,8,0.5,0.14285714285714285,features/modulation_smp_prototype/180s/classical/validation/classical_musicnet_1828__180s.npz,106833269fc1204432770c1571017066f78d12ba263e2380593499c69f1f492a,graphs/modulation_smp_prototype/k8/180s/classical/validation/classical_musicnet_1828__180s.npz,2f822bcd07e739b0db9fe733cd05a1dc119d5fef121d48362905d3125f81c714,homology/persistence/modulation_smp_prototype/k8/180s/classical/validation/classical_musicnet_1828__180s.npz,fd87f63668dfaa9c915fb828b5261c074e4d7df9e33434bc1d74a04d9cba65b6,homology/persistence_sensitivity/modulation_smp_prototype/k8/180s/classical/validation/classical_musicnet_1828__180s.npz,993ab2156952ab89242e8381aa87ce97151d9cb6bfa124bef172d39b3daf9ca7,homology/descriptors/modulation_smp_prototype/k8/180s/classical/validation/classical_musicnet_1828__180s.json,7c885e3bfa99504a7a1cbf792ce4136530aa7a0c465d63445259456e286e66d6,88,88,87,45,0.5172413793103449,4,8,0.6666666666666666,1.0,0.779331461041419,0.9126438401194891,0.6583333711191235,0.18139780684370457,0.17187917669072442,0.7499999999999999,0.0,1.8333333333333333,0.0,3,0,3,0,0.8499999999999999,0.0,1,0,success,2026-08-05,
